Score,System
0.8333333333,Metagente
0.5,Metagente
1,Metagente
0.8235294118,Metagente
0.4444444444,Metagente
0.5714285714,Metagente
1,Metagente
0.6956521739,Metagente
0.4166666667,Metagente
0.3076923077,Metagente
0,Metagente
0.2105263158,Metagente
0,Metagente
0.1176470588,Metagente
1,Metagente
0,Metagente
0.09523809524,Metagente
0.1428571429,Metagente
0.4545454545,Metagente
0.04347826087,Metagente
0.2105263158,Metagente
1,Metagente
1,Metagente
0.8,Metagente
0,Metagente
0.1,Metagente
0.1379310345,Metagente
0.9090909091,Metagente
0,Metagente
0.75,Metagente
0.2105263158,Metagente
0,Metagente
0,Metagente
0.8771929825,Metagente
0,Metagente
0,Metagente
0,Metagente
0.8888888889,Metagente
0.6153846154,Metagente
0.4166666667,Metagente
0,Metagente
0.125,Metagente
0,Metagente
0.3529411765,Metagente
0.2777777778,Metagente
0.25,Metagente
0,Metagente
0,Metagente
0,Metagente
0.1379310345,Metagente
0.1666666667,Metagente
0,Metagente
0,Metagente
0.2456140351,Metagente
0.1333333333,Metagente
0.1538461538,Metagente
0.3333333333,Metagente
1,Metagente
0.05714285714,Metagente
0.1111111111,Metagente
0.04545454545,Metagente
0.2,Metagente
0.7619047619,Metagente
0,Metagente
0.5263157895,Metagente
0,Metagente
1,Metagente
0.09523809524,Metagente
0,Metagente
0.6428571429,Metagente
0,Metagente
0.4444444444,Metagente
0,Metagente
0.6,Metagente
0.25,Metagente
1,Metagente
0.1025641026,Metagente
1,Metagente
0,Metagente
0.1666666667,Metagente
0.9411764706,Metagente
0.1538461538,Metagente
0.2857142857,Metagente
0.25,Metagente
0.2352941176,Metagente
0.4102564103,Metagente
0.5,Metagente
0,Metagente
0.1111111111,Metagente
0.5263157895,Metagente
0.1875,Metagente
0.1176470588,Metagente
0.2857142857,Metagente
0.4444444444,Metagente
0.3636363636,Metagente
0.1052631579,Metagente
0.2222222222,Metagente
0.7692307692,Metagente
0.625,Metagente
0,Metagente
0.07692307692,Metagente
0.3636363636,Metagente
0.06896551724,Metagente
0.25,Metagente
0.06451612903,Metagente
0.2857142857,Metagente
0.875,Metagente
1,Metagente
0.09523809524,Metagente
0.5454545455,Metagente
0.6666666667,Metagente
0.4516129032,Metagente
0.07547169811,Metagente
0.1818181818,Metagente
1,Metagente
0.4210526316,Metagente
0.75,Metagente
0.2105263158,Metagente
0,Metagente
0.06451612903,Metagente
0.07142857143,Metagente
0,Metagente
0.2,Metagente
0.5,Metagente
0,Metagente
0,Metagente
0,Metagente
0,Metagente
0.24,Metagente
0.8571428571,Metagente
1,Metagente
0.1176470588,Metagente
0.06896551724,Metagente
0.9361702128,Metagente
0.2,Metagente
0.05405405405,Metagente
0.4,Metagente
0.2,Metagente
0.2727272727,Metagente
0.1,Metagente
0.2352941176,Metagente
0.1538461538,Metagente
0.08695652174,Metagente
0.5714285714,Metagente
1,Metagente
0.3448275862,Metagente
0.2,Metagente
0.7619047619,Metagente
0,Metagente
0.1666666667,Metagente
1,Metagente
0.0625,Metagente
0.07692307692,Metagente
0.8181818182,Metagente
0,Metagente
0.3636363636,Metagente
0.8,Metagente
0,Metagente
0.5,Metagente
1,Metagente
0.32,Metagente
0.09302325581,Metagente
0.1379310345,Metagente
0.5833333333,Metagente
0.06451612903,Metagente
0.1428571429,Metagente
0.3076923077,Metagente
0,Metagente
0.09523809524,Metagente
0.5,Metagente
0,Metagente
0.1463414634,Metagente
0.6666666667,Metagente
0.8888888889,Metagente
0.4,Metagente
0.5517241379,Metagente
0.6666666667,Metagente
0.25,Metagente
0.1739130435,Metagente
0,Metagente
0.5333333333,Metagente
0,Metagente
0.1818181818,Metagente
0.1904761905,Metagente
0.3720930233,Metagente
0.4,Metagente
0.4137931034,Metagente
0.4,Metagente
1,Metagente
0.1052631579,Metagente
0.1875,Metagente
0.8571428571,Metagente
0,Metagente
0.1052631579,Metagente
0.9090909091,Metagente
0.5263157895,Metagente
0.25,Metagente
1,Metagente
1,Metagente
0.3571428571,Metagente
0.6153846154,Metagente
0.4,Metagente
0,Metagente
0.7692307692,Metagente
0.6363636364,Metagente
1,Metagente
0.8095238095,Metagente
0,Metagente
0,Metagente
0.2424242424,Metagente
0.7058823529,Metagente
0.375,Metagente
0.4736842105,Metagente
0.2,Metagente
1,Metagente
0.5,Metagente
1,Metagente
1,Metagente
0.1052631579,Metagente
0.06666666667,Metagente
0.2307692308,Metagente
0,Metagente
0.8,Metagente
0.6666666667,Metagente
0.1111111111,Metagente
0.1538461538,Metagente
1,Metagente
0,Metagente
0.5454545455,Metagente
0,Metagente
0.7407407407,Metagente
1,Metagente
0,LLaMA-2
0,LLaMA-2
0.8,LLaMA-2
0.08333333333,LLaMA-2
0.03703703704,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.2325581395,LLaMA-2
0.1866666667,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.07142857143,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.02666666667,LLaMA-2
0,LLaMA-2
0.04597701149,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.03389830508,LLaMA-2
0,LLaMA-2
0.1454545455,LLaMA-2
0.126984127,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.05970149254,LLaMA-2
0.2,LLaMA-2
0,LLaMA-2
0.0303030303,LLaMA-2
0,LLaMA-2
0.1081081081,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.1707317073,LLaMA-2
0,LLaMA-2
0.06666666667,LLaMA-2
0.05970149254,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.04938271605,LLaMA-2
0.09523809524,LLaMA-2
0.05970149254,LLaMA-2
0,LLaMA-2
0.1875,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.02631578947,LLaMA-2
0,LLaMA-2
0.1538461538,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.1515151515,LLaMA-2
0,LLaMA-2
0.07594936709,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.1016949153,LLaMA-2
0.03448275862,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.1395348837,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.2337662338,LLaMA-2
0,LLaMA-2
0.02777777778,LLaMA-2
0,LLaMA-2
0.08333333333,LLaMA-2
0.4835164835,LLaMA-2
0.1176470588,LLaMA-2
0,LLaMA-2
0.07792207792,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.1428571429,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.06557377049,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.08823529412,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.06666666667,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.08108108108,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.09523809524,LLaMA-2
0.1176470588,LLaMA-2
0.0612244898,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.3448275862,LLaMA-2
0,LLaMA-2
0.2666666667,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.08333333333,LLaMA-2
0.2352941176,LLaMA-2
0,LLaMA-2
0.1379310345,LLaMA-2
0.0487804878,LLaMA-2
0.1818181818,LLaMA-2
0,LLaMA-2
0.2258064516,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.09375,LLaMA-2
0.05714285714,LLaMA-2
0.1818181818,LLaMA-2
0,LLaMA-2
0.1818181818,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.04255319149,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.03448275862,LLaMA-2
0.07547169811,LLaMA-2
0.05555555556,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.03333333333,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.16,LLaMA-2
0.0350877193,LLaMA-2
0.2413793103,LLaMA-2
0.2535211268,LLaMA-2
0.02666666667,LLaMA-2
0,LLaMA-2
0.05063291139,LLaMA-2
0.05970149254,LLaMA-2
0.1449275362,LLaMA-2
0.03125,LLaMA-2
0.0243902439,LLaMA-2
0.1142857143,LLaMA-2
0,LLaMA-2
0.1066666667,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.1052631579,LLaMA-2
0.1690140845,LLaMA-2
0,LLaMA-2
0.5714285714,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.03636363636,LLaMA-2
0.05633802817,LLaMA-2
0.2278481013,LLaMA-2
0,LLaMA-2
0.1315789474,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.02816901408,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.1492537313,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.09090909091,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.05405405405,LLaMA-2
0.25,LLaMA-2
0.2784810127,LLaMA-2
0.2372881356,LLaMA-2
0.1034482759,LLaMA-2
0.2368421053,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.1724137931,LLaMA-2
0.08333333333,LLaMA-2
0,LLaMA-2
0.3376623377,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.07894736842,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.03278688525,LLaMA-2
0,LLaMA-2
0.09523809524,LLaMA-2
0.1846153846,LLaMA-2
0,LLaMA-2
0.02409638554,LLaMA-2
0,LLaMA-2
0.075,LLaMA-2
0.1643835616,LLaMA-2
0,LLaMA-2
0.1315789474,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.07339449541,LLaMA-2
0,LLaMA-2
0.07692307692,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.2448979592,LLaMA-2
0,LLaMA-2
0.1025641026,LLaMA-2
0,LLaMA-2
0.02816901408,LLaMA-2
0,LLaMA-2
0.1772151899,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.4285714286,LLaMA-2
0.125,LLaMA-2
0.08108108108,LLaMA-2
0,LLaMA-2
0.2089552239,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.05633802817,LLaMA-2
0.05970149254,LLaMA-2
0.1408450704,LLaMA-2
0.08955223881,LLaMA-2
0,LLaMA-2
0.131147541,LLaMA-2
0.3191489362,LLaMA-2
0.03174603175,LLaMA-2
0.0625,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.09090909091,LLaMA-2
0,LLaMA-2
0.08510638298,LLaMA-2
0,LLaMA-2
0.09230769231,LLaMA-2
0.3278688525,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.02777777778,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.2972972973,LLaMA-2
0.09836065574,LLaMA-2
0.07142857143,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.02040816327,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.075,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.2337662338,LLaMA-2
0.02597402597,LLaMA-2
0.0625,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.0303030303,LLaMA-2
0,LLaMA-2
0.1454545455,LLaMA-2
0.06557377049,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.338028169,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.06349206349,LLaMA-2
0,LLaMA-2
0.03571428571,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.03703703704,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.2894736842,LLaMA-2
0.3076923077,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.03389830508,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.03703703704,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.04,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.07894736842,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.2903225806,LLaMA-2
0,LLaMA-2
0.1111111111,LLaMA-2
0,LLaMA-2
0.1445783133,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.2702702703,LLaMA-2
0,LLaMA-2
0.03448275862,LLaMA-2
0.2121212121,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.025,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.2950819672,LLaMA-2
0.3055555556,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.06060606061,LLaMA-2
0.3125,LLaMA-2
0.05405405405,LLaMA-2
0.07142857143,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.08,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.08450704225,LLaMA-2
0,LLaMA-2
0.1463414634,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.36,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.03225806452,LLaMA-2
0,LLaMA-2
0.07692307692,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.1923076923,LLaMA-2
0.4383561644,LLaMA-2
0.02985074627,LLaMA-2
0.0612244898,LLaMA-2
0.02857142857,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.175,LLaMA-2
0.05882352941,LLaMA-2
0.05,LLaMA-2
0,LLaMA-2
0.1081081081,LLaMA-2
0.05479452055,LLaMA-2
0,LLaMA-2
0.03174603175,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.1,LLaMA-2
0.02985074627,LLaMA-2
0.07058823529,LLaMA-2
0.24,LLaMA-2
0,LLaMA-2
0.03703703704,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.2456140351,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.02325581395,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.1777777778,LLaMA-2
0,LLaMA-2
0.48,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.2368421053,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.1666666667,LLaMA-2
0,LLaMA-2
0.02777777778,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.2089552239,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.09677419355,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.2388059701,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.06666666667,LLaMA-2
0.04255319149,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.1,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.28125,LLaMA-2
0.3529411765,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.2222222222,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.4,LLaMA-2
0.2222222222,LLaMA-2
0.1578947368,LLaMA-2
0,LLaMA-2
0.03174603175,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.03076923077,LLaMA-2
0,LLaMA-2
0.3384615385,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.05714285714,LLaMA-2
0,LLaMA-2
0.02631578947,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.04545454545,LLaMA-2
0,LLaMA-2
0.2608695652,LLaMA-2
0.09523809524,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.1754385965,LLaMA-2
0,LLaMA-2
0.1265822785,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.09836065574,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.07272727273,LLaMA-2
0.1333333333,LLaMA-2
0.3050847458,LLaMA-2
0,LLaMA-2
0.2432432432,LLaMA-2
0.2716049383,LLaMA-2
0.2571428571,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.02702702703,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.02325581395,LLaMA-2
0,LLaMA-2
0.3,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.06741573034,LLaMA-2
0.07843137255,LLaMA-2
0.06779661017,LLaMA-2
0,LLaMA-2
0.1176470588,LLaMA-2
0.01960784314,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.3235294118,LLaMA-2
0.06666666667,LLaMA-2
0.253164557,LLaMA-2
0.07407407407,LLaMA-2
0.05882352941,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.303030303,LLaMA-2
0.0701754386,LLaMA-2
0.03571428571,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.2894736842,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.1639344262,LLaMA-2
0,LLaMA-2
0.2168674699,LLaMA-2
0.1935483871,LLaMA-2
0.2222222222,LLaMA-2
0.03174603175,LLaMA-2
0.125,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.02666666667,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.02702702703,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.03333333333,LLaMA-2
0,LLaMA-2
0.02666666667,LLaMA-2
0.1162790698,LLaMA-2
0.1818181818,LLaMA-2
0.1764705882,LLaMA-2
0,LLaMA-2
0.1230769231,LLaMA-2
0,LLaMA-2
0.03225806452,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.2272727273,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.1408450704,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.1794871795,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.04,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.07692307692,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.06451612903,LLaMA-2
0.05797101449,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.1739130435,LLaMA-2
0,LLaMA-2
0.0350877193,LLaMA-2
0,LLaMA-2
0.3333333333,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.1818181818,LLaMA-2
0,LLaMA-2
0.05882352941,LLaMA-2
0.02666666667,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.1923076923,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.1230769231,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.2461538462,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.02352941176,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.08450704225,LLaMA-2
0,LLaMA-2
0.09375,LLaMA-2
0.08571428571,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.2153846154,LLaMA-2
0.1388888889,LLaMA-2
0.05970149254,LLaMA-2
0.2051282051,LLaMA-2
0.1111111111,LLaMA-2
0,LLaMA-2
0.02409638554,LLaMA-2
0,LLaMA-2
0.2258064516,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.0253164557,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.1666666667,LLaMA-2
0,LLaMA-2
0.03389830508,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.2028985507,LLaMA-2
0.05714285714,LLaMA-2
0.02702702703,LLaMA-2
0,LLaMA-2
0.05797101449,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.1379310345,LLaMA-2
0.03571428571,LLaMA-2
0,LLaMA-2
0.1132075472,LLaMA-2
0.03846153846,LLaMA-2
0.02739726027,LLaMA-2
0.06666666667,LLaMA-2
0.03448275862,LLaMA-2
0.09677419355,LLaMA-2
0.08450704225,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.06779661017,LLaMA-2
0,LLaMA-2
0.1142857143,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.1066666667,LLaMA-2
0.1643835616,LLaMA-2
0.131147541,LLaMA-2
0,LLaMA-2
0.07407407407,LLaMA-2
0.2133333333,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.2258064516,LLaMA-2
0,LLaMA-2
0.3023255814,LLaMA-2
0,LLaMA-2
0.03636363636,LLaMA-2
0.02173913043,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.05797101449,LLaMA-2
0.1917808219,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.02898550725,LLaMA-2
0,LLaMA-2
0.3333333333,LLaMA-2
0.1558441558,LLaMA-2
0,LLaMA-2
0.2950819672,LLaMA-2
0,LLaMA-2
0.07272727273,LLaMA-2
0.1463414634,LLaMA-2
0,LLaMA-2
0.1587301587,LLaMA-2
0,LLaMA-2
0.5230769231,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.1315789474,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.2258064516,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.1904761905,LLaMA-2
0,LLaMA-2
0.08108108108,LLaMA-2
0,LLaMA-2
0.03125,LLaMA-2
0,LLaMA-2
0.02816901408,LLaMA-2
0,LLaMA-2
0.1764705882,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.7291666667,LLaMA-2
0,LLaMA-2
0.1639344262,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.08823529412,LLaMA-2
0.02564102564,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0,LLaMA-2
0.2702702703,GPT-4o
0.3448275862,GPT-4o
0.1020408163,GPT-4o
0,GPT-4o
0.08,GPT-4o
0.1304347826,GPT-4o
0.075,GPT-4o
0.2051282051,GPT-4o
0.2173913043,GPT-4o
0.231884058,GPT-4o
0.06060606061,GPT-4o
0.1481481481,GPT-4o
0.025,GPT-4o
0.08,GPT-4o
0.2597402597,GPT-4o
0.1066666667,GPT-4o
0.07547169811,GPT-4o
0,GPT-4o
0.07407407407,GPT-4o
0.3529411765,GPT-4o
0.01886792453,GPT-4o
0.01834862385,GPT-4o
0.1454545455,GPT-4o
0.1071428571,GPT-4o
0.2222222222,GPT-4o
0.07079646018,GPT-4o
0,GPT-4o
0,GPT-4o
0.03448275862,GPT-4o
0.03448275862,GPT-4o
0.125,GPT-4o
0.375,GPT-4o
0.08080808081,GPT-4o
0.0487804878,GPT-4o
0.2461538462,GPT-4o
0.5,GPT-4o
0.1238938053,GPT-4o
0.03571428571,GPT-4o
0.4615384615,GPT-4o
0.08,GPT-4o
0.1111111111,GPT-4o
0.04545454545,GPT-4o
0.1860465116,GPT-4o
0,GPT-4o
0.1518987342,GPT-4o
0.1355932203,GPT-4o
0.03669724771,GPT-4o
0.7058823529,GPT-4o
0,GPT-4o
0.04411764706,GPT-4o
0.05673758865,GPT-4o
0,GPT-4o
0.2222222222,GPT-4o
0.170212766,GPT-4o
0.2352941176,GPT-4o
0.0347826087,GPT-4o
0,GPT-4o
0.07692307692,GPT-4o
0.08163265306,GPT-4o
0,GPT-4o
0,GPT-4o
0.2608695652,GPT-4o
0.06451612903,GPT-4o
0.09090909091,GPT-4o
0,GPT-4o
0.04,GPT-4o
0,GPT-4o
0.02985074627,GPT-4o
0.1230769231,GPT-4o
0.2142857143,GPT-4o
0.2,GPT-4o
0.07407407407,GPT-4o
0,GPT-4o
0.05797101449,GPT-4o
0.05,GPT-4o
0.5882352941,GPT-4o
0.01801801802,GPT-4o
0.1153846154,GPT-4o
0.2777777778,GPT-4o
0.02597402597,GPT-4o
0,GPT-4o
0.06666666667,GPT-4o
0,GPT-4o
0.06896551724,GPT-4o
0.5217391304,GPT-4o
0.2564102564,GPT-4o
0.1481481481,GPT-4o
0.3333333333,GPT-4o
0.4864864865,GPT-4o
0.1538461538,GPT-4o
0,GPT-4o
0.2105263158,GPT-4o
0.01639344262,GPT-4o
0.04938271605,GPT-4o
0.07547169811,GPT-4o
0,GPT-4o
0.04761904762,GPT-4o
0,GPT-4o
0.06741573034,GPT-4o
0.05970149254,GPT-4o
0.09803921569,GPT-4o
0.1333333333,GPT-4o
0.1428571429,GPT-4o
0.2222222222,GPT-4o
0.125,GPT-4o
0.0487804878,GPT-4o
0.04597701149,GPT-4o
0.2790697674,GPT-4o
0.08080808081,GPT-4o
0.1739130435,GPT-4o
0.06896551724,GPT-4o
0.01785714286,GPT-4o
0.04166666667,GPT-4o
0.1509433962,GPT-4o
0,GPT-4o
0.1290322581,GPT-4o
0.1875,GPT-4o
